2025-06-19 23:32:31,319 [WARNING] Unauthorized: /api/login/
2025-06-19 23:33:28,621 [WARNING] Unauthorized: /api/login/
2025-06-19 23:34:58,541 [WARNING] Not Found: /api/task/card-1
2025-06-19 23:34:59,153 [WARNING] Not Found: /api/task/card-1
2025-06-19 23:34:59,354 [WARNING] Not Found: /api/task/card-1
2025-06-19 23:37:10,864 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\urls.py changed, reloading.
2025-06-19 23:41:18,013 [WARNING] Not Found: /
2025-06-19 23:41:46,759 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-19 23:41:54,152 [WARNING] Unauthorized: /api/login/
2025-06-19 23:42:04,875 [WARNING] Unauthorized: /api/login/
2025-06-19 23:43:23,276 [WARNING] Not Found: /api/tasks/todo/4
2025-06-19 23:43:23,823 [WARNING] Not Found: /api/tasks/todo/4
2025-06-19 23:43:28,389 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-19 23:43:44,499 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-19 23:43:56,436 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-19 23:46:49,119 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-19 23:47:09,381 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-19 23:47:17,831 [WARNING] LoginView 진입 확인됨
2025-06-19 23:47:17,832 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-19 23:47:17,832 [DEBUG] 입력 비밀번호: 1234
2025-06-19 23:47:17,837 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-19 23:47:18,478 [WARNING] 비밀번호 불일치
2025-06-19 23:47:18,478 [DEBUG] 입력된 비밀번호: 1234
2025-06-19 23:47:18,478 [DEBUG] DB 해시: $2b$12$AxBIJDNlFWJoMX6rWT8oROkn00tmMRWi.ChY.ZDysOhnYN.amvcqC
2025-06-19 23:47:19,112 [DEBUG] check_password 결과: False
2025-06-19 23:47:19,745 [WARNING] Unauthorized: /api/login/
2025-06-19 23:47:20,980 [WARNING] LoginView 진입 확인됨
2025-06-19 23:47:20,980 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-19 23:47:20,980 [DEBUG] 입력 비밀번호: 1234
2025-06-19 23:47:20,984 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-19 23:47:21,613 [WARNING] 비밀번호 불일치
2025-06-19 23:47:21,613 [DEBUG] 입력된 비밀번호: 1234
2025-06-19 23:47:21,613 [DEBUG] DB 해시: $2b$12$AxBIJDNlFWJoMX6rWT8oROkn00tmMRWi.ChY.ZDysOhnYN.amvcqC
2025-06-19 23:47:22,237 [DEBUG] check_password 결과: False
2025-06-19 23:47:22,861 [WARNING] Unauthorized: /api/login/
2025-06-19 23:47:38,376 [WARNING] LoginView 진입 확인됨
2025-06-19 23:47:38,376 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-19 23:47:38,376 [DEBUG] 입력 비밀번호: 1234
2025-06-19 23:47:38,378 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-19 23:47:39,003 [WARNING] 비밀번호 불일치
2025-06-19 23:47:39,003 [DEBUG] 입력된 비밀번호: 1234
2025-06-19 23:47:39,003 [DEBUG] DB 해시: $2b$12$AxBIJDNlFWJoMX6rWT8oROkn00tmMRWi.ChY.ZDysOhnYN.amvcqC
2025-06-19 23:47:39,624 [DEBUG] check_password 결과: False
2025-06-19 23:47:40,250 [WARNING] Unauthorized: /api/login/
2025-06-19 23:50:53,599 [WARNING] LoginView 진입 확인됨
2025-06-19 23:50:53,600 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-19 23:50:53,600 [DEBUG] 입력 비밀번호: 1234
2025-06-19 23:50:53,603 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-19 23:50:54,881 [INFO] 로그인 성공: rdh4879@naver.com
2025-06-19 23:50:54,990 [WARNING] Not Found: /api/getprojects
2025-06-19 23:50:55,525 [WARNING] Not Found: /api/getprojects
2025-06-19 23:51:17,204 [WARNING] Not Found: /api/getprojects
2025-06-19 23:51:17,277 [WARNING] Not Found: /api/getprojects
2025-06-19 23:51:30,032 [WARNING] LoginView 진입 확인됨
2025-06-19 23:51:30,032 [DEBUG] 입력 이메일: aa@test.com
2025-06-19 23:51:30,032 [DEBUG] 입력 비밀번호: ㅁㅁ
2025-06-19 23:51:30,034 [DEBUG] DB 조회된 유저: aa@test.com
2025-06-19 23:51:30,658 [WARNING] 비밀번호 불일치
2025-06-19 23:51:30,658 [DEBUG] 입력된 비밀번호: ㅁㅁ
2025-06-19 23:51:30,658 [DEBUG] DB 해시: $2b$12$rTLdGmToM1D44kT5.NHooubbz0AEsfrcw80KQQGR3Vd0hXqV3IB8i
2025-06-19 23:51:31,287 [DEBUG] check_password 결과: False
2025-06-19 23:51:31,911 [WARNING] Unauthorized: /api/login/
2025-06-19 23:51:42,676 [WARNING] LoginView 진입 확인됨
2025-06-19 23:51:42,676 [DEBUG] 입력 이메일: aa@test.com
2025-06-19 23:51:42,676 [DEBUG] 입력 비밀번호: ㅁㅁ
2025-06-19 23:51:42,678 [DEBUG] DB 조회된 유저: aa@test.com
2025-06-19 23:51:43,305 [WARNING] 비밀번호 불일치
2025-06-19 23:51:43,305 [DEBUG] 입력된 비밀번호: ㅁㅁ
2025-06-19 23:51:43,305 [DEBUG] DB 해시: $2b$12$rTLdGmToM1D44kT5.NHooubbz0AEsfrcw80KQQGR3Vd0hXqV3IB8i
2025-06-19 23:51:43,935 [DEBUG] check_password 결과: False
2025-06-19 23:51:44,568 [WARNING] Unauthorized: /api/login/
2025-06-19 23:53:59,762 [WARNING] LoginView 진입 확인됨
2025-06-19 23:53:59,763 [DEBUG] 입력 이메일: aa@test.com
2025-06-19 23:53:59,763 [DEBUG] 입력 비밀번호: 1234
2025-06-19 23:53:59,766 [DEBUG] DB 조회된 유저: aa@test.com
2025-06-19 23:53:59,969 [WARNING] LoginView 진입 확인됨
2025-06-19 23:53:59,969 [DEBUG] 입력 이메일: aa@test.com
2025-06-19 23:53:59,969 [DEBUG] 입력 비밀번호: 1234
2025-06-19 23:53:59,972 [DEBUG] DB 조회된 유저: aa@test.com
2025-06-19 23:54:01,098 [INFO] 로그인 성공: aa@test.com
2025-06-19 23:54:01,200 [WARNING] Not Found: /api/getprojects
2025-06-19 23:54:01,295 [INFO] 로그인 성공: aa@test.com
2025-06-19 23:54:01,662 [WARNING] Not Found: /api/getprojects
2025-06-19 23:54:06,690 [WARNING] Not Found: /api/getprojects
2025-06-19 23:54:06,831 [WARNING] Not Found: /api/getprojects
2025-06-19 23:54:45,235 [WARNING] Not Found: /api/tasks/todo/undefined
2025-06-19 23:54:45,238 [WARNING] Not Found: /api/tasks/todo/2
2025-06-19 23:54:45,241 [WARNING] Not Found: /api/getprojects
2025-06-19 23:54:45,830 [WARNING] Not Found: /api/tasks/todo/undefined
2025-06-19 23:54:47,424 [WARNING] Not Found: /api/task/card-2
2025-06-19 23:54:49,506 [WARNING] Not Found: /api/tasks/todo/undefined
2025-06-19 23:54:49,508 [WARNING] Not Found: /api/tasks/todo/2
2025-06-19 23:54:49,511 [WARNING] Not Found: /api/getprojects
2025-06-19 23:54:49,800 [WARNING] Not Found: /api/tasks/todo/undefined
2025-06-19 23:54:59,958 [WARNING] Not Found: /api/project
2025-06-19 23:54:59,965 [WARNING] Not Found: /api/project
2025-06-19 23:55:00,174 [WARNING] Not Found: /api/project
2025-06-19 23:55:00,211 [WARNING] Not Found: /api/project
2025-06-19 23:55:00,399 [WARNING] Not Found: /api/project
2025-06-19 23:55:00,993 [WARNING] Not Found: /api/project
2025-06-19 23:55:01,141 [WARNING] Not Found: /api/project
2025-06-19 23:55:01,278 [WARNING] Not Found: /api/project
2025-06-19 23:55:01,427 [WARNING] Not Found: /api/project
2025-06-19 23:55:01,562 [WARNING] Not Found: /api/project
2025-06-19 23:55:01,703 [WARNING] Not Found: /api/project
2025-06-19 23:55:01,865 [WARNING] Not Found: /api/project
2025-06-19 23:55:02,003 [WARNING] Not Found: /api/project
2025-06-19 23:55:02,186 [WARNING] Not Found: /api/project
2025-06-19 23:55:02,325 [WARNING] Not Found: /api/project
2025-06-20 01:39:03,749 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\urls.py changed, reloading.
2025-06-20 01:39:12,564 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\urls.py changed, reloading.
2025-06-20 09:59:11,392 [WARNING] Not Found: /
2025-06-20 09:59:11,395 [WARNING] Not Found: /
2025-06-20 09:59:11,398 [WARNING] Not Found: /
2025-06-20 13:44:33,520 [WARNING] LoginView 진입 확인됨
2025-06-20 13:44:33,520 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-20 13:44:33,521 [DEBUG] 입력 비밀번호: 1234
2025-06-20 13:44:33,525 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-20 13:44:33,988 [WARNING] LoginView 진입 확인됨
2025-06-20 13:44:33,988 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-20 13:44:33,988 [DEBUG] 입력 비밀번호: 1234
2025-06-20 13:44:33,991 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-20 13:44:34,851 [INFO] 로그인 성공: rdh4879@naver.com
2025-06-20 13:44:35,007 [WARNING] Not Found: /api/getprojects
2025-06-20 13:44:35,307 [INFO] 로그인 성공: rdh4879@naver.com
2025-06-20 13:44:35,548 [WARNING] Not Found: /api/getprojects
2025-06-20 13:51:26,640 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\projects\views\create_project_view.py changed, reloading.
2025-06-20 13:51:47,206 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\SWE\urls.py changed, reloading.
2025-06-20 13:52:03,367 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\SWE\urls.py changed, reloading.
2025-06-20 13:54:26,581 [WARNING] Unauthorized: /api/project
2025-06-20 13:55:21,057 [WARNING] Unauthorized: /api/token/refresh/
2025-06-20 13:56:00,872 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:56:16,738 [WARNING] Not Found: /api/logins
2025-06-20 13:56:23,351 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:56:36,501 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:56:52,003 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:56:54,706 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:57:15,667 [WARNING] Method Not Allowed: /api/login/
2025-06-20 13:57:15,807 [WARNING] Not Found: /favicon.ico
2025-06-20 13:58:36,737 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:58:43,261 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 13:59:05,419 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 14:01:56,793 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-20 14:02:29,819 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\users\views\login_view.py changed, reloading.
2025-06-20 14:02:57,685 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 14:03:09,271 [ERROR] Internal Server Error: /api/login
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\utils\deprecation.py", line 122, in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/api/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
2025-06-20 14:03:38,975 [WARNING] LoginView 진입 확인됨
2025-06-20 14:03:38,975 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-20 14:03:38,975 [DEBUG] 입력 비밀번호: 1234
2025-06-20 14:03:38,978 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-20 14:03:39,618 [INFO] 로그인 성공: rdh4879@naver.com
2025-06-20 14:05:06,305 [WARNING] Unauthorized: /api/project
2025-06-20 14:06:15,381 [WARNING] Unauthorized: /api/project
2025-06-20 14:06:25,190 [WARNING] Unauthorized: /api/project
2025-06-20 14:07:08,213 [WARNING] Not Found: /api/project/
2025-06-20 14:07:25,062 [WARNING] Unauthorized: /api/token/
2025-06-20 14:10:44,529 [WARNING] Unauthorized: /api/project
2025-06-20 14:11:15,754 [WARNING] Unauthorized: /api/project
2025-06-20 14:14:38,434 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\projects\views\create_project_view.py changed, reloading.
2025-06-20 14:14:50,315 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\projects\views\create_project_view.py changed, reloading.
2025-06-20 14:15:09,108 [WARNING] Unauthorized: /api/project
2025-06-20 14:15:10,432 [WARNING] Unauthorized: /api/project
2025-06-20 14:15:48,618 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\SWE\urls.py changed, reloading.
2025-06-20 14:17:44,540 [INFO] C:\Users\asd\Desktop\CollaborationTool-back\projects\views\create_project_view.py changed, reloading.
2025-06-20 14:17:58,232 [WARNING] Unauthorized: /api/project/
2025-06-20 14:27:11,406 [WARNING] LoginView 진입 확인됨
2025-06-20 14:27:11,407 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-20 14:27:11,408 [DEBUG] 입력 비밀번호: 1234
2025-06-20 14:27:11,413 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-20 14:27:12,041 [INFO] 로그인 성공: rdh4879@naver.com
2025-06-20 14:27:12,128 [WARNING] Not Found: /api/getprojects
2025-06-20 14:27:12,663 [WARNING] Not Found: /api/getprojects
2025-06-20 14:27:21,092 [WARNING] Unauthorized: /api/project/
2025-06-20 14:27:33,318 [WARNING] Unauthorized: /api/project/
2025-06-20 14:27:37,536 [WARNING] Not Found: /api/getprojects
2025-06-20 14:27:37,672 [WARNING] Not Found: /api/getprojects
2025-06-20 14:28:01,722 [WARNING] Unauthorized: /api/project/
2025-06-20 14:28:20,726 [WARNING] Unauthorized: /api/project/
2025-06-20 14:28:34,392 [WARNING] Unauthorized: /api/project/
2025-06-20 14:33:25,069 [WARNING] Unauthorized: /api/project/
2025-06-20 14:44:14,542 [WARNING] LoginView 진입 확인됨
2025-06-20 14:44:14,542 [DEBUG] 입력 이메일: rdh4879@naver.com
2025-06-20 14:44:14,543 [DEBUG] 입력 비밀번호: 1234
2025-06-20 14:44:14,548 [DEBUG] DB 조회된 유저: rdh4879@naver.com
2025-06-20 14:44:15,189 [INFO] 로그인 성공: rdh4879@naver.com
2025-06-20 14:44:15,288 [WARNING] Not Found: /api/getprojects
2025-06-20 14:44:15,816 [WARNING] Not Found: /api/getprojects
2025-06-20 14:44:26,127 [WARNING] Unauthorized: /api/project/
2025-06-20 14:44:34,896 [WARNING] Unauthorized: /api/project/
2025-06-20 14:46:55,281 [WARNING] Method Not Allowed: /api/token/
2025-06-20 14:46:57,017 [WARNING] Not Found: /favicon.ico
2025-06-20 14:47:16,172 [WARNING] Not Found: /
2025-06-20 14:59:07,034 [WARNING] Not Found: /api/getprojects
2025-06-20 14:59:07,571 [WARNING] Not Found: /api/getprojects
2025-06-20 14:59:19,305 [ERROR] Internal Server Error: /api/project/
Traceback (most recent call last):
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\asd\Desktop\소공서버\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
